track_id,name,artists,album,duration_ms,explicit,popularity,preview_url,in_playlist_ids
5XJajjCL2eQDZdReJauWkk,We Were In Love,Disclosure,Alchemy,300603,False,47,https://p.scdn.co/mp3-preview/a00fe55aeb5b4a19cedeeedc89b015f35347d9cc?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;4MiZiloDj1AftHssoHzlTH
5xbCwWdi2a6qa7zOFc7Ej6,Sun Showers,Disclosure,Alchemy,274677,False,37,https://p.scdn.co/mp3-preview/414194245407601fb570a15754655b70d43cf49b?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;4MiZiloDj1AftHssoHzlTH
3RsA9jS6FpPDfldmHcseMA,Purify,Disclosure,Alchemy,124344,False,32,https://p.scdn.co/mp3-preview/55706abe9cb07a97f9fba4e54448572465400ed5?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;4MiZiloDj1AftHssoHzlTH
3xml6i6LH5X83htaBFM3Zr,Brown Eyes,Disclosure,Alchemy,151467,False,34,https://p.scdn.co/mp3-preview/29237553271d54c979fb2f5ff9084999c4346587?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;4MiZiloDj1AftHssoHzlTH
2nohMn7cW43qSt69glqwXj,Talk On The Phone,Disclosure,Alchemy,206158,False,33,https://p.scdn.co/mp3-preview/de472f80e05b3f8550cdcd71d0e1a82c9c918597?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;4MiZiloDj1AftHssoHzlTH
0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,Discovery,320357,False,75,https://p.scdn.co/mp3-preview/5e7d7e1faefc00e347d0a1c958d4b7f52baa3a44?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3H3cOQ6LBLSvmcaV7QkZEu,Aerodynamic,Daft Punk,Discovery,212546,False,60,https://p.scdn.co/mp3-preview/084468bc8b4d33ece2742182d92ef780a8188daa?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2VEZx7NWsZ1D0eJ4uv5Fym,Digital Love,Daft Punk,Discovery,301373,False,64,https://p.scdn.co/mp3-preview/1975b7202f835305dc2e8b44995bea0e1dc9b557?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5W3cjX2J3tjhG8zb6u0qHn,"Harder, Better, Faster, Stronger",Daft Punk,Discovery,224693,False,69,https://p.scdn.co/mp3-preview/18372aae97b8d78de63f3fa200cc36a6eef5e98e?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6vuPZX9fWESg5js2JFTQRJ,Crescendolls,Daft Punk,Discovery,211640,False,54,https://p.scdn.co/mp3-preview/9fa487146712b9c4f737dfcb7c9c0197c525c693?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
63JXZZRbmzooashakb0zbu,Nightvision,Daft Punk,Discovery,104466,False,54,https://p.scdn.co/mp3-preview/d07c36ccac66ab987d4e97772daec794d977ccb6?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
186hvCTyrni4KT9nwIQ7zS,Superheroes,Daft Punk,Discovery,237800,False,53,https://p.scdn.co/mp3-preview/8f384b1b7800a027a11fddcf51c33d03ca33992f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
098ttCNmncrO4YvqWUNMvn,High Life,Daft Punk,Discovery,201800,False,53,https://p.scdn.co/mp3-preview/3a80fbcdf70685141a7171f96c991e86ca32aae7?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,Discovery,232666,False,68,https://p.scdn.co/mp3-preview/ebdd8168dd86d03fce7d10837b00a50d33914ff0?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
7cMFjxhbXBpOlais7KMF3j,Voyager,Daft Punk,Discovery,227866,False,61,https://p.scdn.co/mp3-preview/b85ab3e7d4485db692d1e054493c0a1aa2773665?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2LD2gT7gwAurzdQDQtILds,Veridis Quo,Daft Punk,Discovery,345186,False,69,https://p.scdn.co/mp3-preview/9ce7b8a64cb0f8a87e6822e78ae825ecd3a9ec71?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
4npMbTuxrUA3Wd7edACZ2L,Short Circuit,Daft Punk,Discovery,206866,False,50,https://p.scdn.co/mp3-preview/923a4bf949ee16336068929e2e3ad2a7c8d460cc?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
7v9Q0dAb9t7h8gJOkcJHay,Face to Face,Daft Punk,Discovery,240173,False,61,https://p.scdn.co/mp3-preview/1e1ac914d240a6b0c3e0b53febdbe3f1267f53af?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3zMvotMEQK3xvH01vA9wAP,Too Long,Daft Punk,Discovery,600293,False,51,https://p.scdn.co/mp3-preview/5563cb6542b0ad239a11d414061a780a22de9dff?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1KBP7ubwgqyhluHJmKZ6pM,No Words,Felipe Gordon,No Words,325854,False,4,https://p.scdn.co/mp3-preview/f05ca55ad9e6991440a506e79415d332b8a186eb?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3leNtXylV0CvYHpLNZ0a6f,Travel Through Your Mind,Felipe Gordon,No Words,310085,False,9,https://p.scdn.co/mp3-preview/f0654fb9f493fb4e4f52b600c3566cc45913b0ae?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
0Q5wyAOVdfGNUZI4JbgH0O,No Words - Byron the Aquarius Dub Mix,Felipe Gordon; Byron the Aquarius,No Words,413372,False,2,https://p.scdn.co/mp3-preview/3c7af380a559449fa6342a58c5f77d7ae145644b?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
0AoPTpjLqzgHM8MgqWDKCj,No Words - Byron the Aquarius Remix,Felipe Gordon; Byron the Aquarius,No Words,320389,False,5,https://p.scdn.co/mp3-preview/f696ecb602351067884f006bba1a7cd8da750c3d?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
0iyowbRGgrpxDDqaC8GNNe,Sump Dub,Calibre,Cod3 QR 015,392000,False,2,https://p.scdn.co/mp3-preview/3ba4f3019bc773e13520118f53d5ffe24c80a848?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
0sWyq8puy8lxIRFjhHdw7g,Alerte Rouge,Seroplexx,Cod3 QR 015,376000,False,1,https://p.scdn.co/mp3-preview/45ca859cef0325c3d6c9dba547525f192bce5163?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
32KzKzCqnCetK8xDC8RNXn,Timeline,Costello,Cod3 QR 015,433000,False,5,https://p.scdn.co/mp3-preview/91d396bedd520b76120b3e30cb1f70c1132f6973?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
3T6rBQWHAehzAogVRMGMrg,Forward,Marcelus,Cod3 QR 015,279000,False,1,https://p.scdn.co/mp3-preview/93679952588c980f910eb492bc3f1bd98620e980?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
6NciZ5DB35mPUegIBEEJdq,Sound Migration - Lee Trax Garage Remix,Subground 3000; Lee Trax,Cod3 QR 015,398000,False,3,https://p.scdn.co/mp3-preview/0efd4e5d1d39892a25981b4725969b94525f8e87?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
3jzSTrLu0AhWMIwsiVUe9M,Cosmos,Jim Rivers,Cod3 QR 015,512000,False,14,https://p.scdn.co/mp3-preview/13a132f84438b2270d152c8bc123dc80aa29d696?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
5dWvkaSubvGpYjV2Q2POfC,I Get My Kicks,Melatron; Ancient Artefact,Cod3 QR 015,416000,False,1,https://p.scdn.co/mp3-preview/3ebee0d783306664b38c184f97441254315e06be?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
6H6VitZLj1TAZpkWa70C2B,Little Reminder,Subground 3000,Cod3 QR 015,416000,False,0,https://p.scdn.co/mp3-preview/03fe930e02cd957470f9552eac8c290fcc38cfa5?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
628PavNmSZdEEB2cuwqiiT,Third Act,Oliver Way; Dany Rodriguez,Cod3 QR 015,339000,False,2,https://p.scdn.co/mp3-preview/8c487f28d1f79d9e3ee9f4c3e84207a9117b9eeb?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt;1JnB8TIvVH3MMagtQLWEHg
2Dwkj3gY7KrOOccbrzKHFg,10 Minutos,Dj Narciso Rsproduções,10 Minutos,606022,False,2,https://p.scdn.co/mp3-preview/1317e7420bfb96b468fc3eb1061185c7c2a94035?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2RPTtMjQ35U2OvQWdx4mVR,Before The Bloom - Intro,Aluna,MYCELiUM,48143,False,7,https://p.scdn.co/mp3-preview/b5dbb7a959960e4100fe008e243f93436189b475?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3GBjugu8Imx5ZBARqapCSc,The Way I'm Wired,Aluna,MYCELiUM,171856,False,17,https://p.scdn.co/mp3-preview/7521dba47b2556f701a6720ebfb7962f23b341ad?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3fBSp0G17iQg10mewBhWdw,Underwater,Aluna; Route 94,MYCELiUM,183750,False,23,https://p.scdn.co/mp3-preview/89f4290e45b2d441c29cda87ed3c699b15e41662?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
7q6jDx5vEOUDFSQdZ08mlM,Killing Me,Aluna; TSHA,MYCELiUM,194055,False,36,https://p.scdn.co/mp3-preview/708f97978eab8f0209f90060db1fa4b351b1be29?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6SUeNE4Hs4XX86X9Yyrqr5,Supernova (feat. Kaleena Zanders),Aluna; Picard Brothers; Kaleena Zanders,MYCELiUM,221350,False,11,https://p.scdn.co/mp3-preview/349851d44f70f208b6213fa626507aee37aaa205?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1f9eGLDqepYRok9afzVUMO,Love and Money - Interlude,Aluna,MYCELiUM,30847,False,8,https://p.scdn.co/mp3-preview/bc1dc6195bf3345ec54fec5ce746900cae30cf1f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
48eDGVwFa8qvvQuKQV6C3W,Oh The Glamour (feat. Eden Prince),Aluna; MNEK; Pabllo Vittar; Eden Prince,MYCELiUM,201529,False,22,https://p.scdn.co/mp3-preview/54c6949b65ec5ad5e9f965274bdbbbd0e9421f3f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2vwtYhceXaLV9chdb5FAAn,Running Blind (feat. Tchami & Kareen Lomax),Aluna; Tchami; Kareen Lomax,MYCELiUM,279088,False,33,https://p.scdn.co/mp3-preview/66ab9cbf869714aace42b91e32f82b5567634961?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1E5pjSddd0bZaJhTn1ypIc,Mine O' Mine,Aluna; Jayda G,MYCELiUM,193938,False,25,https://p.scdn.co/mp3-preview/1ecc609b05007317ac39a9811dcc7e6da616cc1b?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1GFVzTr5uaRQvFOugiXY6X,Sugar,Aluna; Preditah; Lauren Faith,MYCELiUM,272104,False,18,https://p.scdn.co/mp3-preview/0ffe99990d560f5f363f5712cd34a3f62f26a640?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
4UbBDyoSomkczPNYPqViyI,Beggin',Chris Lake; Aluna,MYCELiUM,183397,False,0,https://p.scdn.co/mp3-preview/2fdbe1ef62151c1435af1efa029afa67e4fc30e2?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1e2b1iVomo47vs1Eqbq6jy,Kiss It Better,Aluna; MK,MYCELiUM,257055,False,26,https://p.scdn.co/mp3-preview/bf6a538a92dac536a89d7e563bf22f455d2f6e30?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
0QTuYSBvA0DmZ3YQNhFiKt,Playing Wit Ya,Aluna; Walker & Royce,MYCELiUM,221250,False,13,https://p.scdn.co/mp3-preview/4a868342477f1df2523727c8d39ee1849487b21a?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
4LEydvo2wpLzqQpxSRqvZJ,Future,Aluna; Kooldrink,MYCELiUM,238306,False,11,https://p.scdn.co/mp3-preview/bb69a5274f01aac4f41bc04afb47550e58d8aa47?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6Gm86jjbNQZoc8tgyKhrpo,Barbra Streisand,Duck Sauce,Barbra Streisand,294227,False,33,https://p.scdn.co/mp3-preview/a20cd955912eea45923a95802d3fe527565a3fd0?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6GrdSgI6epSxUV87qIqxvs,Barbra Streisand - Afrojack Ducky Mix,Duck Sauce,Barbra Streisand,308663,False,0,https://p.scdn.co/mp3-preview/a20cd955912eea45923a95802d3fe527565a3fd0?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5ceViCKx7r48G6YvC19Dvx,Barbra Streisand - Afrojack Meat Mix,Duck Sauce,Barbra Streisand,307720,False,0,https://p.scdn.co/mp3-preview/a20cd955912eea45923a95802d3fe527565a3fd0?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
63PsdCtlEcnMMRQ09E4yZy,You're Nasty - Vocal Mix,Duck Sauce,Barbra Streisand,302754,False,3,https://p.scdn.co/mp3-preview/a91c24f33e36b2460b149dcfc287af6fc8f8f34d?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
0l8nwFEoA82gum78fQLChh,I Need - Rosa Red Remix,Known Artist; Rosa Red,CLUBREMIX001,347735,False,16,https://p.scdn.co/mp3-preview/351eff6e1ae687f51fb4d9e81ea653633242608b?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5OSoaMOy9Z8aI4d3QP6kIk,X83 - Jex Opolis Remix,Known Artist; Jex Opolis,CLUBREMIX001,400234,False,20,https://p.scdn.co/mp3-preview/654cd7252743d28238c688d0aa5fa9ed05339224?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
50sAxbAOfoiCOSZfNljcac,Luv,Bored Lord,Name It,297788,False,14,https://p.scdn.co/mp3-preview/4ed678f869f8c50a3b24c410a9fa10d279150f21?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3RJo0RullUItvPWAM3W2b8,Feel It,Bored Lord,Name It,289960,False,7,https://p.scdn.co/mp3-preview/796d7718cf410bc9ef9a457b5983c15bc8e68961?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1BoeteaswyK3LJvtvaSbgN,There's More,Bored Lord,Name It,301725,False,6,https://p.scdn.co/mp3-preview/a5b4340560363bd73016e8265ba7871050a49c77?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6PRX9DgPygegGdTMtJTnam,Believe,Bored Lord,Name It,356211,False,5,https://p.scdn.co/mp3-preview/35cd78ce71697f81363081dac7b4b0ab6437f717?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5g2GUUFe7yyAckh2a963bC,With Others,Bored Lord,Name It,394360,False,5,https://p.scdn.co/mp3-preview/1cc70dae7d14ff523f5eef371d9e7aa8a7cf0961?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5hpYOn056rTLXsjlQeA1Pi,Close My Eyes,Bored Lord,Name It,383058,False,4,https://p.scdn.co/mp3-preview/31c2b7f6882238540b3e2e8f857c206c4ac8da8b?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5u4pHqhHdZgeyhPpFAmQAZ,Look,Bored Lord,Name It,370881,False,3,https://p.scdn.co/mp3-preview/ae624a04b0bda0aa9403b6c5ac82bb8720511ad8?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3qPzuQW4oWtgNP7l1dH121,In My Soul,Bored Lord,Name It,387103,False,3,https://p.scdn.co/mp3-preview/e8cf3ab8867406168fc557394777bdea29c3ec0a?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6GrLwf1LdBCmkBOsmOcbPp,Can't Play Myself (A Tribute To Amy),Skepta; Amy Winehouse,Can't Play Myself (A Tribute To Amy),174330,False,57,https://p.scdn.co/mp3-preview/ea9e9ad2e84f06692599c2e0cd3b86ae306426cd?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6tng4Vt18OkgMPVlln9EKF,She Gong Clown - Original Mix,dj milton,All Shit,216177,False,0,https://p.scdn.co/mp3-preview/03804ac249cfbcf90714d7277c63e5eedbaf9116?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2vfPVzMgNU0wsjscrY1Y2t,Execise - Original Mix,dj milton,All Shit,216261,False,0,https://p.scdn.co/mp3-preview/57fc68eb2f8e91e9de839eaa3198c2236b4c408c?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5uQvby3fL8cIPIzdAOz37y,Beat It Up - Original Mix,dj milton,All Shit,219790,False,0,https://p.scdn.co/mp3-preview/8530e2e172805e83ff4a0823ce852d34b804915e?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2PsKtWn7vwoxN1yyGlJ84P,Pac Man - Original Mix,dj milton,All Shit,283624,False,0,https://p.scdn.co/mp3-preview/aba1ea969a91f298fa782fc1027846148fb82cde?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6Jfp27HpZMrGMbaoEhGYiv,MOTION IN DESCENT,ALEPH,SEPULCHRE,193862,False,10,https://p.scdn.co/mp3-preview/33efe22bbccabaaae2f588f0c165c3be7e646550?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
59lFccEkIQYegYWWft1UBK,GRADIENT,ALEPH,SEPULCHRE,230434,False,15,https://p.scdn.co/mp3-preview/beab0f3cf44e05123543844aa979ec8d3f0fd39a?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
62vMxfP8D0rLiyEfn1UkXL,HELIX,ALEPH,SEPULCHRE,228759,False,9,https://p.scdn.co/mp3-preview/5d897828224852919060121ba451bc95b8d7ea46?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
2dHszCUqpjhZjOzScfTcve,Hi DEF,ALEPH,SEPULCHRE,179098,False,7,https://p.scdn.co/mp3-preview/46bd6ed94d5533371cdc0aaea61d840b8504bbbe?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
7BOHkFMounY010J2e3KeXb,SMALL PIECES,ALEPH,SEPULCHRE,156287,False,7,https://p.scdn.co/mp3-preview/922a702fe8fe94af7ee7971cbd5bc59f0bf03c03?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
25cXOiGv9ZatNwnkUCXFU5,PHANEROTHYME,ALEPH,SEPULCHRE,218306,False,8,https://p.scdn.co/mp3-preview/a103d91f27dd79785c8117625ea267b8a62f3d05?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
0OINCFSI6ugr5QorTNkIST,BELOW GROUND,ALEPH,SEPULCHRE,180332,False,9,https://p.scdn.co/mp3-preview/b6c1894f379f813358d304cf7a19bdf6514f59a8?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6BjUitE1ZJdMe41hX4jT2s,IF U WANT,ALEPH,SEPULCHRE,259736,False,12,https://p.scdn.co/mp3-preview/a62596671e054cc7805631a21cd5b5ffef169de2?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
47OBQoRemshQY6iRJp14ii,PYRE,ALEPH,SEPULCHRE,254810,False,9,https://p.scdn.co/mp3-preview/828e71b92c5ade4e45ca3773863ea11d719f171f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
5ZV2Utoc9KGJyTmVynxq1S,UNFOLDING LIGHT,ALEPH; N²,SEPULCHRE,252696,False,8,https://p.scdn.co/mp3-preview/7a7a569cb4b6125635de1f307c6f41b28931da90?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
52Snsz8lav0KiirZSZ7zKq,AESIYO,ALEPH,SEPULCHRE,226607,False,9,https://p.scdn.co/mp3-preview/7a4b16997e679dc9d1898d2197da05f3c1382cb2?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
75iTVkdFFE9YrKP4tgcU3m,Sintra,Amentia,Equinox,534300,False,5,https://p.scdn.co/mp3-preview/49abc6e8162bbe39dd7f64f19a1255a3851d08b9?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1Ga0x2jdQSihmzVfaHCXcJ,Cold Heart,David Mears,Equinox,329316,False,0,https://p.scdn.co/mp3-preview/207d32529030f00bf71fce0da3e163b895d6477d?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
4ZBrpl7UU0QWvlVXrR9Tvv,Patience,Emmanuel Russ,Equinox,284906,False,5,https://p.scdn.co/mp3-preview/35d5f3b482ad8827945e6f336ad97280c9baed46?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
3L6sSLhkDQ78pNeP5IkkMV,Metsa Icaro,Tomanka; Chonon Quena,Equinox,421893,False,0,https://p.scdn.co/mp3-preview/c5208985544af59944e42f65c8c1b0bba6a3d735?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
1XWJnvh04sSsdNmFZmB7Qe,Apaga La Luz - Two Soul Fusion Remix,Tony Touch; Two Soul Fusion,Apaga La Luz (Remixes),404733,False,3,https://p.scdn.co/mp3-preview/8899316f1d349c64ba71c78f030ff8210355120f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0n3Evc1kZuB17IhIJbZVKt
6v4sni3UFC9vMPs6H2NCUl,Bitter,Massaith,4 · My Inner Demons Speaks · Chapter One,492640,False,0,https://p.scdn.co/mp3-preview/c067956ee8b306163fb9b682cc2f398dce11b82a?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
0MMou1hdFh8KqG7BLHXufI,Distress,Massaith,4 · My Inner Demons Speaks · Chapter One,612000,False,0,https://p.scdn.co/mp3-preview/883c61054bdca0c4958e4c83993411032cb5f5e9?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
4NQWmNK8LDqSV0hREei2zv,Glumness,Massaith,4 · My Inner Demons Speaks · Chapter One,132000,False,0,https://p.scdn.co/mp3-preview/850593b1d0978e8072af9bce9d9e474121ec53d0?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
3SCVOzYbaGf7zHdha7nXGL,Melancholia,Massaith,4 · My Inner Demons Speaks · Chapter One,508000,False,0,https://p.scdn.co/mp3-preview/40304eb973efc7ab38290d2545cb2eaf6a53918e?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
5rPqoMQ3kKJ07ZrEAP6K7o,Repentant,Massaith,4 · My Inner Demons Speaks · Chapter One,411500,False,0,https://p.scdn.co/mp3-preview/ad10462059c4fd1a07117a13d48e30282379e6a1?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
31RuksjWi35HduUcscV6T7,Groan,Massaith,4 · My Inner Demons Speaks · Chapter One,496680,False,0,https://p.scdn.co/mp3-preview/f3f4b97ca040c3d87d1c25fb865a00a702234925?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
6RrQlsx3cNYLKtnsBBtvlE,Guilt,Massaith,4 · My Inner Demons Speaks · Chapter One,656560,False,0,https://p.scdn.co/mp3-preview/c85926c44902cd4be16cc5061ef1f461c4149056?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB
1sM5FRE70C0nvb9tDBigv4,Nothing But the World,AMPSCENT,Nothing But the World,1003636,False,0,https://p.scdn.co/mp3-preview/802542752ad5c780e51520a956e3545a5c4c34ae?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB;4nR4N0ZExG6cuCwZI6t2gL
1PtRUrXKrS2BTS7h2X3nmJ,Boiling Field,AMPSCENT,Nothing But the World,363495,False,0,https://p.scdn.co/mp3-preview/6f11f9b3f243c6a55f75bd7bc164e3517bb1edf9?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB;4nR4N0ZExG6cuCwZI6t2gL
6JQIGy4fLTiHT8WyJ8Dd1n,Sine Loan,AMPSCENT,Nothing But the World,678000,False,0,https://p.scdn.co/mp3-preview/5f2293f298238a1cec80be1e6a354553b27c1a23?cid=2d41cd0ab78d4fc180a3b32d56acd648,23CtemgQKrH0sp4FbiP3LB;4nR4N0ZExG6cuCwZI6t2gL
